id,description,code,name,keywords,include,exclude
62464,"Otros servicios de comercio al por menor de pinturas, barnices y lacas, sin intervención de tiendas de venta",62464,"Otros servicios de comercio al por menor de pinturas, barnices y lacas, sin intervención de tiendas de venta","Otros servicios de comercio al por menor de pinturas, barnices y lacas, sin intervencion de tiendas de venta",Esta subclase incluye: servicios comerciales relacionados con:  productos del grupo 351 (pinturas y barnices y productos relacionados; pinturas de artistas; tinta),
62465,"Otros servicios de comercio al por menor de artículos de ferretería y herramientas manuales, sin intervención de tiendas de venta",62465,"Otros servicios de comercio al por menor de artículos de ferretería y herramientas manuales, sin intervención de tiendas de venta","Otros servicios de comercio al por menor de articulos de ferreteria y herramientas manuales, sin intervencion de tiendas de venta","Esta subclase incluye: servicios comerciales relacionados con:  productos de la clase 4292 (herramientas de mano (incluso herramientas de mano del tipo utilizado en la agricultura, horticultura o silvicultura, sierras de mano, limas, alicates, cizallas para metales, llaves de horquilla manuales, sopletes de soldar y abrazaderas); piezas intercambiables para herramientas de mano o para máquinas herramientas, incluso matrices de extrusión o dibujo en metal, y herramientas para perforación de rocas o tierra; cuchillos para máquinas; chapas, varillas, puntas y artículos similares para herramientas, sin montar, de carburos metálicos sinterizados o aleaciones metalocerámicas (cermet)),  productos del grupo 442 (máquinas herramienta y sus partes y accesorios)",
62472,"Otros servicios de comercio al por menor de productos fertilizantes y agroquímicos, sin intervención de tiendas de venta",62472,"Otros servicios de comercio al por menor de productos fertilizantes y agroquímicos, sin intervención de tiendas de venta","Otros servicios de comercio al por menor de productos fertilizantes y agroquimicos, sin intervencion de tiendas de venta",Esta subclase incluye: servicios comerciales relacionados con:  productos del grupo 346 (fertilizantes y pesticidas),
62473,"Otros servicios de comercio al por menor de productos farmacéuticos, sin intervención de tiendas de venta",62473,"Otros servicios de comercio al por menor de productos farmacéuticos, sin intervención de tiendas de venta","Otros servicios de comercio al por menor de productos farmaceuticos, sin intervencion de tiendas de venta",Esta subclase incluye: servicios comerciales relacionados con:  productos del grupo 352 (productos farmacéuticos),
62474,"Otros servicios de comercio al por menor de artículos médicos y ortopédicos, sin intervención de tiendas de venta",62474,"Otros servicios de comercio al por menor de artículos médicos y ortopédicos, sin intervención de tiendas de venta","Otros servicios de comercio al por menor de articulos medicos y ortopedicos, sin intervencion de tiendas de venta",Esta subclase incluye: servicios comerciales relacionados con:  productos del grupo 481 (equipos médicos y quirúrgicos y artículos ortopédicos),
62475,"Otros servicios de comercio al por menor de artículos de perfumería, cosméticos y jabones de tocador, sin intervención de tiendas de venta",62475,"Otros servicios de comercio al por menor de artículos de perfumería, cosméticos y jabones de tocador, sin intervención de tiendas de venta","Otros servicios de comercio al por menor de articulos de perfumeria, cosmeticos y jabones de tocador, sin intervencion de tiendas de venta","Esta subclase incluye: servicios comerciales relacionados con:  productos de la clase 3532 (jabón y detergente, perfume y preparaciones de tocador)",
62476,"Otros servicios de comercio al por menor de materiales de limpieza, sin intervención de tiendas de venta",62476,"Otros servicios de comercio al por menor de materiales de limpieza, sin intervención de tiendas de venta","Otros servicios de comercio al por menor de materiales de limpieza, sin intervencion de tiendas de venta","Esta subclase incluye: servicios comerciales relacionados con:  productos de la clase 3531 (agentes orgánicos tensoactivos, excepto jabón),  productos de la clase 3533 (preparaciones para limpiar y pulir)",
62481,"Otros servicios de comercio al por menor de vehículos automotores, motocicletas, vehículos para nieve y sus partes y accesorios, sin intervención de tiendas de venta",62481,"Otros servicios de comercio al por menor de vehículos automotores, motocicletas, vehículos para nieve y sus partes y accesorios, sin intervención de tiendas de venta","Otros servicios de comercio al por menor de vehiculos automotores, motocicletas, vehiculos para nieve y sus partes y accesorios, sin intervencion de tiendas de venta","Esta subclase incluye: servicios comerciales relacionados con:  productos del grupo 491 (vehículos automotores, remolques y semirremolques; sus partes y accesorios),  productos del grupo 492 (carrocerías para vehículos automotores; remolques y semirremolques; sus partes y accesorios)",
62482,"Otros servicios de comercio al por menor de otros equipos de transporte, excepto bicicletas, sin intervención de tiendas de venta",62482,"Otros servicios de comercio al por menor de otros equipos de transporte, excepto bicicletas, sin intervención de tiendas de venta","Otros servicios de comercio al por menor de otros equipos de transporte, excepto bicicletas, sin intervencion de tiendas de venta","Esta subclase incluye: servicios comerciales relacionados con:  productos del grupo 493 (buques),  productos del grupo 495 (locomotoras de ferrocarril o tranvía y material rodante, y sus partes),  productos del grupo 496 (aeronaves y naves espaciales, y sus partes),  productos del grupo 499 (otros equipos de transporte y sus partes), excepto de la subclase 49921",
62483,"Otros servicios de comercio al por menor de maquinaria y equipo de oficina, incluido el mobiliario de oficina sin intervención de tiendas",62483,"Otros servicios de comercio al por menor de maquinaria y equipo de oficina, incluido el mobiliario de oficina sin intervención de tiendas","Otros servicios de comercio al por menor de maquinaria y equipo de oficina, incluido el mobiliario de oficina sin intervencion de tiendas","Esta subclase incluye: servicios comerciales relacionados con:  productos de la subclase 38111 (asientos, primordialmente con armazón metálico),  productos de la clase 3812 (otros muebles, del tipo utilizado en oficinas),  productos del grupo 451 (maquinaria de oficina y contabilidad, y sus partes y accesorios)",
62484,"Otros servicios de comercio al por menor de computadores y de paquetes de software, sin intervención de tiendas de venta",62484,"Otros servicios de comercio al por menor de computadores y de paquetes de software, sin intervención de tiendas de venta","Otros servicios de comercio al por menor de computadores y de paquetes de software, sin intervencion de tiendas de venta","Esta subclase incluye: servicios comerciales relacionados con:  productos del grupo 452 (máquinas de informática y sus partes y accesorios),  productos del grupo 478 (paquetes de software)",
62485,Otros servicios de comercio al por menor de equipos electrónicos y de telecomunicaciones y sus partes sin intervención de tiendas,62485,Otros servicios de comercio al por menor de equipos electrónicos y de telecomunicaciones y sus partes sin intervención de tiendas,Otros servicios de comercio al por menor de equipos electronicos y de telecomunicaciones y sus partes sin intervencion de tiendas,"Esta subclase incluye: servicios comerciales relacionados con:  productos del grupo 471 (válvulas y tubos electrónicos; componentes electrónicos; sus partes),  productos de la clase 4722 (aparatos telefónicos, incluidos los teléfonos para redes celulares o para otras redes inalámbricas; otros aparatos para la transmisión o recepción de voz, imagen u otros datos, incluyendo aparatos para la comunicación por red por cable o inalámbrica (como la red de área local o amplia)),  productos del grupo 475 (discos, cintas, dispositivos de almacenamiento en estado sólido permanente y otros medios),  productos del grupo 479 (tarjetas con banda magnética o chip)",
62486,"Otros servicios de comercio al por menor de maquinaria y equipo para la agricultura, césped y jardín, incluyendo tractores sin intervención de tiendas",62486,"Otros servicios de comercio al por menor de maquinaria y equipo para la agricultura, césped y jardín, incluyendo tractores sin intervención de tiendas","Otros servicios de comercio al por menor de maquinaria y equipo para la agricultura, cesped y jardin, incluyendo tractores sin intervencion de tiendas",Esta subclase incluye: servicios comerciales relacionados con:  productos del grupo 441 (maquinaria agrícola o forestal y sus partes),
